partner_id	gene_symbol	uniprot_id	entrez_id	ensembl_id
1	ftsI	P45059	N/A	N/A
3	HDC	P19113	3067	ENSG00000140287
5	GLS2	Q9UI32	27165	ENSG00000135423
6	F13A1	P00488	2162	ENSG00000124491
7	NOS2	P35228	4843	ENSG00000007171
9	HSD17B2	P37059	3294	ENSG00000086696
10	PYGL	P06737	5836	ENSG00000100504
11	NNT	Q13423	23530	ENSG00000112992
12	ADH5	P11766	128	ENSG00000197894
13	AMT	P48728	275	ENSG00000145020
14	IDH3A	P50213	3419	ENSG00000166411
15	CACNA1I	Q9P0X4	8911	ENSG00000100346
16	ADORA1	P30542	134	ENSG00000163485
17	ABL1	P00519	25	ENSG00000097007
18	FCER1A	P12319	2205	ENSG00000179639
19	F8	P00451	2157	ENSG00000185010
20	PTGS1	P23219	5742	ENSG00000095303
21	ADRBK2	P35626	157	ENSG00000100077
22	rpsD	P0A7V8	N/A	N/A
23	DRD1	P21728	1812	ENSG00000184845
24	TMP1	P12461	N/A	N/A
25	SLC13A1	Q9BZW2	6561	ENSG00000081800
26	FLT4	P35916	2324	ENSG00000037280
27	SCNN1B	P51168	6338	ENSG00000168447
28	COL1A1	P02452	1277	ENSG00000108821
29	TUBB1	Q9H4B7	81027	ENSG00000101162
30	NDUFV3	P56181	4731	ENSG00000160194
31	FARS2	O95363	10667	ENSG00000145982
32	FLT1	P17948	2321	ENSG00000102755
33	SLC7A11	Q9UPY5	23657	ENSG00000151012
34	DHCR7	Q9UBM7	1717	ENSG00000172893
35	DHRS4	Q9BTZ2	10901	ENSG00000157326
36	INSR	P06213	3643	ENSG00000171105
37	embA	P0A560	N/A	N/A
38	CTNS	O60931	1497	ENSG00000040531
40	RAF1	P04049	5894	ENSG00000132155
41	NDUFS8	O00217	4728	ENSG00000110717
42	FARSA	Q9Y285	2193	ENSG00000179115
45	LIPT1	Q9Y234	51601	ENSG00000144182
46	F5	P12259	2153	ENSG00000198734
48	PDXK	O00764	8566	ENSG00000160209
49	EDNRB	P24530	1910	ENSG00000136160
50	NSDHL	Q15738	50814	ENSG00000147383
51	CHRM3	P20309	1131	ENSG00000133019
52	PKLR	P30613	5313	ENSG00000143627
53	SLC12A5	Q9H2X9	57468	ENSG00000124140
54	F2	P00734	2147	ENSG00000180210
55	FCER1G	P30273	2207	ENSG00000158869
56	ALAD	P13716	210	ENSG00000148218
57	HSD3B1	P14060	3283	ENSG00000203857
58	SLC7A4	O43246	6545	ENSG00000099960
59	AMT	Q96IG6	275	N/A
61	folK	P64143	N/A	N/A
62	GLRB	P48167	2743	ENSG00000109738
63	mdh	P61889	N/A	N/A
64	NA	P06818	N/A	N/A
65	N/A	P14780	4318	ENSG00000100985
66	HSD3B2	P26439	3284	ENSG00000203859
67	P4HA1	P13674	5033	ENSG00000122884
68	CNR1	P21554	1268	ENSG00000118432
70	AGTR1	P30556	185	ENSG00000144891
72	SARS	P49591	6301	ENSG00000031698
73	PTGER1	P34995	5731	ENSG00000160951
74	DLAT	P10515	1737	ENSG00000150768; ENSG00000263032
75	MS4A1	P11836	931	ENSG00000156738
76	NOS1	P29475	4842	ENSG00000089250
77	LDHB	P07195	3945	ENSG00000111716
78	ACAT1	P24752	38	ENSG00000075239
80	PPARA	Q07869	5465	ENSG00000186951
81	MCCC2	Q9HCC0	64087	ENSG00000131844
83	AASS	Q9UDR5	10157	ENSG00000008311
84	NR0B1	P51843	190	ENSG00000169297
85	GHR	P10912	2690	ENSG00000112964
86	SEC14L4	Q9UDX3	284904	ENSG00000133488
87	HPRT1	P00492	3251	ENSG00000165704
88	RXRB	P28702	6257	ENSG00000204231; ENSG00000206289; ENSG00000228333; ENSG00000235712; ENSG00000231321; ENSG00000227322
89	CSAD	Q9Y600	51380	ENSG00000139631
90	TPH2	Q8IWU9	121278	ENSG00000139287
91	NDUFA10	O95299	4705	ENSG00000130414
92	CKB	P12277	1152	ENSG00000166165
93	CD52	P31358	1043	ENSG00000169442
94	HTR4	Q13639	3360	ENSG00000164270
95	FTL	P02792	2512	ENSG00000087086
96	HAL	P42357	3034	ENSG00000084110
97	PLOD1	Q02809	5351	ENSG00000083444
98	PKM2	P14618	5315	N/A
99	NDUFS5	O43920	4725	ENSG00000168653
101	KCNH2	Q12809	3757	ENSG00000055118
102	TOP1MT	Q969P6	116447	ENSG00000184428
103	CHRM1	P11229	1128	ENSG00000168539
104	NDUFS6	O75380	4726	ENSG00000145494
105	SLC5A6	Q9Y289	8884	ENSG00000138074
106	CNR2	P34972	1269	ENSG00000188822
107	SC4MOL	Q15800	6307	ENSG00000052802
109	SLC25A29	Q8N8R3	123096	ENSG00000197119
110	PDHB	P11177	5162	ENSG00000168291
111	CYSLTR2	Q9NS75	57105	ENSG00000152207
112	LDHAL6B	Q9BYZ2	92483	ENSG00000171989
113	AMD1	P17707	262	ENSG00000123505
114	AGXT2	Q9BYV1	64902	ENSG00000113492
115	mrdA	P44469	N/A	N/A
117	SOAT1	P35610	6646	ENSG00000057252
118	SLC22A5	O76082	6584	ENSG00000197375
119	CEACAM1	P13688	634	ENSG00000079385
121	RENBP	P51606	5973	ENSG00000102032
122	P2RY12	Q9H244	64805	ENSG00000169313
123	SAT1	P21673	6303	ENSG00000130066
124	HRH2	P25021	3274	ENSG00000113749
125	POLB	P06746	5423	ENSG00000070501
126	dld	P06149	N/A	N/A
128	APRT	P07741	353	ENSG00000198931
129	ebgA	P06864	N/A	N/A
130	PTGIS	Q16647	5740	ENSG00000124212
131	SLC18A2	Q05940	6571	ENSG00000165646
132	ABCA1	O95477	19	ENSG00000165029
133	sulI	Q49184	N/A	N/A
134	TPH1	P17752	7166	ENSG00000129167
135	embB	P72030	N/A	N/A
136	ESR1	P03372	2099	ENSG00000091831
137	folC	P08192	N/A	N/A
138	IL3	P08700	3562	ENSG00000164399
139	AKR1C1	Q04828	1645	ENSG00000187134
140	rpsI	P0A7X3	N/A	N/A
141	HIBADH	P31937	11112	ENSG00000106049
142	GABRR1	P24046	2569	ENSG00000146276
144	HBA1	P69905	3039; 3040	ENSG00000188536; ENSG00000206172
145	HSD11B2	P80365	3291	ENSG00000176387
146	AR	P10275	367	ENSG00000169083
147	ALDH2	P05091	217	ENSG00000111275
148	LHCGR	P22888	3973	ENSG00000138039
149	ALDH7A1	P49419	501	ENSG00000164904
150	SLC7A3	Q8WY07	84889	ENSG00000165349
152	NDUFV2	P19404	4729	ENSG00000178127
153	DBH	P09172	1621	ENSG00000123454
154	AFG3L2	Q9Y4W6	10939	ENSG00000141385
157	SLC12A6	Q9UHW9	9990	ENSG00000140199
158	SCN1A	P35498	6323	ENSG00000144285
159	penA	P0A3M5	N/A	N/A
161	TUBB	P07437	203068	ENSG00000196230; ENSG00000183311; ENSG00000235067; ENSG00000224156; ENSG00000229684; ENSG00000227739; ENSG00000232421; ENSG00000232575
162	RARG	P13631	5916	ENSG00000172819
163	DRD5	P21918	1816	ENSG00000169676
164	HRH4	Q9H3N8	59340	ENSG00000134489
165	FLT3	P36888	2322	ENSG00000122025
166	ME2	P23368	4200	ENSG00000082212
167	LDHC	P07864	3948	ENSG00000166796
169	NFS1	Q9Y697	9054	ENSG00000244005
170	ALDH5A1	P51649	7915	ENSG00000112294
171	CDO-1	Q16857	N/A	N/A
172	KCNK1	O00180	3775	ENSG00000135750
173	TLR7	Q9NYK1	51284	ENSG00000196664
174	SIGMAR1	Q99720	10280	ENSG00000147955
175	TPK1	Q9H3S4	27010	ENSG00000196511
176	rpsJ	P0A7R5	N/A	N/A
177	HLCS	P50747	3141	ENSG00000159267
178	CYB5R3	P00387	1727	ENSG00000100243
180	PHGDH	O43175	26227	ENSG00000092621
182	OGDH	Q02218	4967	ENSG00000105953
183	VEGFA	P15692	7422	ENSG00000112715
184	SDS	P20132	10993	ENSG00000135094
185	AVPR1A	P37288	552	ENSG00000166148
186	GCLC	P48506	2729	ENSG00000001084
187	LIG3	P49916	3980	ENSG00000005156
189	SLC23A1	Q9UHI7	9963	ENSG00000170482
190	NDUFA4	O00483	4697	ENSG00000189043
191	MSRA	Q9UJ68	4482	ENSG00000175806
192	CKMT1A	P12532	1159; 548596	ENSG00000237289; ENSG00000223572
193	ADRB1	P08588	153	ENSG00000043591
194	NDUFC2	O95298	4718	ENSG00000151366
195	SLC16A6	O15403	9120	ENSG00000108932; ENSG00000262275
196	BDH1	Q02338	622	ENSG00000161267
197	SDHA	P31040	6389	ENSG00000073578
198	SCN10A	Q9Y5Y9	6336	ENSG00000185313
199	SLC16A2	P36021	6567	ENSG00000147100
200	CPT2	P23786	1376	ENSG00000157184
201	GLUD1	P00367	2746	ENSG00000148672
203	PNPO	Q9NVS9	55163	ENSG00000108439
204	PDE5A	O76074	8654	ENSG00000138735
206	HSD17B7	P56937	51478	ENSG00000132196
207	GSS	P48637	2937	ENSG00000100983
208	rpoC	P0A674	N/A	N/A
209	ASPA	P45381	443	ENSG00000108381
210	EPRS	P07814	2058	ENSG00000136628
211	SCARB1	Q8WTV0	949	ENSG00000073060
213	SCNN1A	P37088	6337	ENSG00000111319
214	NDUFS3	O75489	4722	ENSG00000213619
215	SCN11A	Q9UI33	11280	ENSG00000168356
216	ALDH3B2	P48448	222	ENSG00000132746
217	HSD17B1	P14061	3292	ENSG00000108786
218	SLC16A4	O15374	9122	ENSG00000168679
219	MT-ND3	P03897	4537	ENSG00000198840
220	SCN5A	Q14524	6331	ENSG00000183873
221	KARS	Q15046	3735	ENSG00000065427
222	LIG1	P18858	3978	ENSG00000105486
224	SLC25A15	Q9Y619	10166	ENSG00000102743
225	NAE1	Q13564	8883	ENSG00000159593
226	GNRHR	P30968	2798	ENSG00000109163
227	LARS2	Q15031	23395	ENSG00000011376
228	PDGFRB	P09619	5159	ENSG00000113721
229	RARB	P10826	5915	ENSG00000077092
230	ABCC8	Q09428	6833	ENSG00000006071
231	GPD1	P21695	2819	ENSG00000167588
232	SERPINA6	P08185	866	ENSG00000170099
233	KCNK2	O95069	3776	ENSG00000082482
234	PLG	P00747	5340	ENSG00000122194
235	SLC7A1	P30825	6541	ENSG00000139514
236	NDUFA6	P56556	4700	ENSG00000184983
237	ABO	P16442	28	ENSG00000256062
238	PPARG	P37231	5468	ENSG00000132170
239	F10	P00742	2159	ENSG00000126218
240	GABBR1	Q9UBS5	2550	ENSG00000204681; ENSG00000206466; ENSG00000206511; ENSG00000232632; ENSG00000237112; ENSG00000237051; ENSG00000232569
241	ATP2C1	P98194	27032	ENSG00000017260
242	ASNS	P08243	440	ENSG00000070669
243	NQO2	P16083	4835	ENSG00000124588
244	ACE	P12821	1636	ENSG00000159640
246	VARS	P26640	7407	ENSG00000096171; ENSG00000204394; ENSG00000226589
247	NDUFA1	O15239	4694	ENSG00000125356
248	PYCR1	P32322	5831	ENSG00000183010
251	ADH1A	P07327	124	ENSG00000187758
252	WARS	P23381	7453	ENSG00000140105
253	FXYD2	P54710	486	ENSG00000137731
256	YARS	P54577	8565	ENSG00000134684
258	ALDH6A1	Q02252	4329	ENSG00000119711
259	MTTP	P55157	4547	ENSG00000138823
260	ERG11	P10613	N/A	N/A
261	TARS	P26639	6897	ENSG00000113407
262	SLC25A12	O75746	8604	ENSG00000115840
263	SLC1A5	Q15758	6510	ENSG00000105281
264	CHKB	Q9Y259	1120	ENSG00000100288
265	TCN1	P20061	6947	ENSG00000134827
266	LPL	P06858	4023	ENSG00000175445
267	SERPINE1	P05121	5054	ENSG00000106366
268	ADORA2B	P29275	136	ENSG00000170425
269	FDX1	P10109	2230	ENSG00000137714
270	NDUFB5	O43674	4711	ENSG00000136521
271	ALDH4A1	P30038	8659	ENSG00000159423
272	NDUFB10	O96000	4716	ENSG00000140990
273	BCL2	P10415	596	ENSG00000171791
274	CHRM5	P08912	1133	ENSG00000184984
275	ALOX5	P09917	240	ENSG00000012779
276	SLC6A1	P30531	6529	ENSG00000157103
277	PNP	P00491	4860	ENSG00000198805
279	TYR	P14679	7299	ENSG00000077498
280	ABAT	P80404	18	ENSG00000183044
281	PRKAB1	Q9Y478	5564	ENSG00000111725
282	RBP3	P10745	5949	ENSG00000107618
283	SEC14L2	O76054	23541	ENSG00000100003
284	rpoB	P0A8V2	N/A	N/A
285	SLC25A2	Q9BXI2	83884	ENSG00000120329
287	B4GALT1	P15291	2683	ENSG00000086062
288	HADHA	P40939	3030	ENSG00000084754
289	NT5C2	P49902	22978	ENSG00000076685
290	PTGS2	P35354	5743	ENSG00000073756
291	NOS3	P29474	4846	ENSG00000164867
292	ACVR1	Q04771	90	ENSG00000115170
293	GGH	Q92820	8836	ENSG00000137563
294	MME	P08473	4311	ENSG00000196549
295	CA1	P00915	759	ENSG00000133742
296	MTHFD2	P13995	10797	ENSG00000065911
297	ADCY1	Q08828	107	ENSG00000164742
298	REN	P00797	5972	ENSG00000143839
299	FOLR2	P14207	2350	ENSG00000165457
300	MT-ND4L	P03901	4539	ENSG00000212907
301	CCBL1	Q16773	883	ENSG00000171097
302	CD3E	P07766	916	ENSG00000198851
303	SAT2	Q96F10	112483	ENSG00000141504
304	SLC12A7	Q9Y666	10723	ENSG00000113504
305	SLC25A13	Q546F9	N/A	N/A
306	PDXP	Q96GD0	57026	ENSG00000241360
308	rpsL	P0A7S3	N/A	N/A
309	SERPINC1	P01008	462	ENSG00000117601
310	SLC12A2	P55011	6558	ENSG00000064651
311	PB1	P16502	N/A	N/A
312	TUB2	P10875	N/A	N/A
313	NDUFB3	O43676	4709	ENSG00000119013
314	SLC38A3	Q99624	10991	N/A
315	ARG1	P05089	383	ENSG00000118520
316	ALDH9A1	P49189	223	ENSG00000143149
317	SEPX1	Q9NZV6	51734	ENSG00000198736
318	ADRA2A	P08913	150	ENSG00000150594
319	OPRS1	Q5T1J1	N/A	ENSG00000147955
320	HTR1A	P08908	3350	ENSG00000178394
321	SHMT2	P34897	6472	ENSG00000182199
322	AVPR2	P30518	554	ENSG00000126895
323	AARS	P49588	16	ENSG00000090861
324	NDUFB4	O95168	4710	ENSG00000065518
325	PTGDR	Q13258	5729	ENSG00000168229
326	LDHAL6A	Q6ZMR3	160287	ENSG00000166800
327	gor	P06715	N/A	N/A
328	SORD	Q00796	6652	ENSG00000140263
330	SRM	P19623	6723	ENSG00000116649
331	RBP1	P09455	5947	ENSG00000114115
332	blaZ	P00807	N/A	N/A
333	CACNB1	Q02641	782	ENSG00000067191
334	MAT2A	P31153	4144	ENSG00000168906
335	NDUFA9	Q16795	4704	ENSG00000139180
336	OTC	P00480	5009	ENSG00000036473
337	NDUFS7	O75251	374291	ENSG00000115286
338	UL30	P04293	N/A	N/A
339	ALOX15	P16050	246	ENSG00000161905
340	APAF1	O14727	317	ENSG00000120868
341	HTR3A	P46098	3359	ENSG00000166736
342	P	P24024	N/A	N/A
343	NDUFC1	O43677	4717	ENSG00000109390
345	RBP4	P02753	5950	ENSG00000138207
346	THRB	P10828	7068	ENSG00000151090
349	AGXT	P21549	189	ENSG00000172482
350	HSD17B10	Q99714	3028	ENSG00000072506
352	SCTR	P47872	6344	ENSG00000080293
353	NDUFA4L2	Q9NRX3	56901	ENSG00000185633
354	MMAA	Q8IVH4	166785	ENSG00000151611
355	GMPS	P49915	8833	ENSG00000163655
357	CA2	P00918	760	ENSG00000104267
358	CBS	P35520	875	ENSG00000160200
359	TYMS	P04818	7298	ENSG00000176890
360	RRM1	P23921	6240	ENSG00000167325
361	FGF4	P08620	2249	ENSG00000075388
362	MTNR1B	P49286	4544	ENSG00000134640
363	ME3	Q16798	10873	ENSG00000151376
364	HSD11B1	P28845	3290	ENSG00000117594
365	DHFR	P00374	1719	ENSG00000228716
367	SHMT1	P34896	6470	ENSG00000176974
368	inhA	P0A5Y6	N/A	N/A
369	F7	P08709	2155	ENSG00000057593
370	ureC	P18314	N/A	N/A
371	MT-CO1	P00395	4512	ENSG00000198804
372	HSD17B3	P37058	3293	ENSG00000130948
373	TTR	P02766	7276	ENSG00000118271
374	NDUFB1	O75438	4707	ENSG00000183648
375	SEC14L3	Q9UDX4	266629	ENSG00000100012
376	AMN	Q9BXJ7	81693	ENSG00000166126
377	ADRBK1	P25098	156	ENSG00000173020
378	ADRA2C	P18825	152	ENSG00000184160
379	UL54	P08546	N/A	N/A
380	CYP17A1	P05093	1586	ENSG00000148795
381	PRLR	P16471	5618	ENSG00000113494
382	GRIK1	P39086	2897	ENSG00000171189
383	GATM	P50440	2628	ENSG00000171766
384	MT-ND6	P03923	4541	ENSG00000198695
385	ATP4A	P20648	495	ENSG00000105675
386	ACSS2	Q9NR19	55902	ENSG00000131069
387	ABP1	P19801	26	ENSG00000002726
388	AMPD1	P23109	270	ENSG00000116748
389	ACCN2	P78348	41	ENSG00000110881
390	ADORA3	P33765	140	ENSG00000121933
391	SUCLG2	Q96I99	8801	ENSG00000172340
392	CACNA1A	O00555	773	ENSG00000141837
393	H6PD	O95479	9563	ENSG00000049239
394	PPP3R1	P63098	5534	ENSG00000221823
395	N/A	Q9UM73	238	ENSG00000171094
396	ADH4	P08319	127	ENSG00000198099
397	SLC16A8	O95907	23539	ENSG00000100156
398	TCN2	P20062	6948	ENSG00000185339
399	YARS2	Q9Y2Z4	51067	ENSG00000139131
400	F9	P00740	2158	ENSG00000101981
401	GRIN1	Q05586	2902	ENSG00000176884
404	gyrA	P43700	N/A	N/A
405	NDUFA8	P51970	4702	ENSG00000119421
406	PTGER2	P43116	5732	ENSG00000125384
407	KDR	P35968	3791	ENSG00000128052
408	RFK	Q969G6	55312	ENSG00000135002
410	OAZ1	P54368	4946	ENSG00000104904
411	GNMT	Q14749	27232	ENSG00000124713
412	CROT	Q9UKG9	54677	ENSG00000005469
413	PPAT	Q06203	5471	ENSG00000128059
414	SLC6A8	P48029	6535	ENSG00000130821
417	NDUFB6	O95139	4712	ENSG00000165264
419	HADH	Q16836	3033	ENSG00000138796
420	GAD1	Q99259	2571	ENSG00000128683
421	CAMLG	P49069	819	ENSG00000164615
422	PROC	P04070	5624	ENSG00000115718
423	GABRA2	P47869	2555	ENSG00000151834
424	DHODH	Q02127	1723	ENSG00000102967
426	GOT2	P00505	2806	ENSG00000125166
427	TACR1	P25103	6869	ENSG00000115353
428	IFNAR2	P48551	3455	ENSG00000159110
429	SLC16A5	O15375	9121	ENSG00000170190
430	FSHR	P23945	2492	ENSG00000170820
431	SRR	Q9GZT4	63826	ENSG00000167720
432	DRD4	P21917	1815	ENSG00000069696
433	SNAP25	P60880	6616	ENSG00000132639
434	NAGLU	P54802	4669	ENSG00000108784
435	KYNU	Q16719	8942	ENSG00000115919
436	HTR2B	P41595	3357	ENSG00000135914
437	ELANE	P08246	1991	ENSG00000197561
438	TAS1R2	Q8TE23	80834	ENSG00000179002
439	GRIN2D	O15399	2906	ENSG00000105464
440	IVD	P26440	3712	ENSG00000128928
442	gp41	Q53I07	N/A	N/A
443	FTH1	P02794	2495	ENSG00000167996
444	ADH1B	P00325	125	ENSG00000196616
446	NDUFA7	O95182	4701	ENSG00000167774
447	CCKAR	P32238	886	ENSG00000163394
448	GGCX	P38435	2677	ENSG00000115486
449	ODC1	P11926	4953	ENSG00000115758
450	CHRM4	P08173	1132	ENSG00000180720
451	CPT1A	P50416	1374	ENSG00000110090
453	MAT1A	Q00266	4143	ENSG00000151224
454	HSD17B4	P51659	3295	ENSG00000133835
455	ALAS1	P13196	211	ENSG00000023330
456	CKMT2	P17540	1160	ENSG00000131730
458	CHRNA10	Q9GZZ6	57053	ENSG00000129749
459	RXRA	P19793	6256	ENSG00000186350
461	GLRA3	O75311	8001	ENSG00000145451
462	KCNN4	O15554	3783	ENSG00000104783
463	IL11RA	Q14626	3590	ENSG00000137070
464	GRIN2B	Q13224	2904	ENSG00000150086
465	CALM1	P62158	801; 805; 808	ENSG00000143933; ENSG00000160014; ENSG00000198668
466	SLC12A3	P55017	6559	ENSG00000070915
467	OPRD1	P41143	4985	ENSG00000116329
468	CYP4A11	Q02928	1579	ENSG00000187048
469	ANXA1	P04083	301	ENSG00000135046
471	SLC6A14	Q9UN76	11254	ENSG00000087916
472	OAT	P04181	4942	ENSG00000065154
473	LDHA	P00338	3939	ENSG00000134333
474	ACHE	P22303	43	ENSG00000087085
475	NDUFB2	O95178	4708	ENSG00000090266
476	AKT1	P31749	207	ENSG00000142208
477	parC	P43702	N/A	N/A
478	CACNA1C	Q13936	775	ENSG00000151067
479	CALCR	P30988	799	ENSG00000004948
480	MSRB2	Q9Y3D2	22921	ENSG00000148450
482	GLRA1	P23415	2741	ENSG00000145888
483	ARAF	P10398	369	ENSG00000078061
484	ABL2	P42684	27	ENSG00000143322
485	PDE3A	Q14432	5139	ENSG00000172572
486	CDK15	Q96Q40	65061	ENSG00000138395
487	AKR1C4	P17516	1109	ENSG00000198610
488	ITGA2B	P08514	3674	ENSG00000005961
489	SLC16A7	O60669	9194	ENSG00000118596
491	SPTLC1	O15269	10558	ENSG00000090054
492	HRH1	P35367	3269	ENSG00000196639
493	CYP27B1	O15528	1594	ENSG00000111012
494	CASP1	P29466	834	ENSG00000137752
495	MCCC1	Q96RQ3	56922	ENSG00000078070
496	ALDH3B1	P43353	221	N/A
498	SLC13A2	Q13183	9058	ENSG00000007216; ENSG00000262654
499	ADC	Q96A70	113451	ENSG00000142920
500	SLC16A3	O15427	9123	ENSG00000141526
501	LCMT1	Q9UIC8	51451	ENSG00000205629
502	HTR2A	P28223	3356	ENSG00000102468
503	SSTR1	P30872	6751	ENSG00000139874
504	KIT	P10721	3815	ENSG00000157404
505	GRIN2C	Q14957	2905	ENSG00000161509
506	HPD	P32754	3242	ENSG00000158104
507	MMAB	Q96EY8	326625	ENSG00000139428
508	ENPP1	P22413	5167	ENSG00000197594
509	TK	Q9QNF7	N/A	N/A
510	ACVRL1	P37023	94	ENSG00000139567
511	HTR1F	P30939	3355	ENSG00000179097
512	rpoA	P0A7Z4	N/A	N/A
513	SLC25A13	Q9UJS0	10165	ENSG00000004864
514	KCNH6	Q9H252	81033	ENSG00000173826
515	PSMD1	Q99460	5707	ENSG00000173692
516	NTSR2	O95665	23620	ENSG00000169006
517	ADH1C	P00326	126	N/A
518	katG	Q08129	N/A	N/A
519	IFNGR2	P38484	3460	ENSG00000159128
520	murA	P0A749	N/A	N/A
521	ABCC9	O60706	10060	ENSG00000069431
522	PSMD2	Q13200	5708	ENSG00000175166
523	GABRA5	P31644	2558	ENSG00000186297
524	GNRHR2	Q96P88	N/A	N/A
525	NDUFA5	Q16718	4698	ENSG00000128609
526	trxB	P66010	N/A	N/A
527	PTGIR	P43119	5739	ENSG00000160013
528	HTR1E	P28566	3354	ENSG00000168830
529	UGCG	Q16739	7357	ENSG00000148154
530	GABRA4	P48169	2557	ENSG00000109158
531	ALDH1B1	P30837	219	ENSG00000137124
532	SLC1A4	P43007	6509	ENSG00000115902
533	ACY1	Q03154	95	ENSG00000243989
534	THNSL1	Q8IYQ7	79896	ENSG00000185875
535	CACNA1G	O43497	8913	ENSG00000006283
537	ATP5D	P30049	513	ENSG00000099624
539	NDUFV1	P49821	4723	ENSG00000167792
540	SLC6A2	P23975	6530	ENSG00000103546
541	PDE4B	Q07343	5142	ENSG00000184588
543	mrcB	P02919	N/A	N/A
544	KCNE1	P15382	3753	ENSG00000180509
545	TSHR	P16473	7253	ENSG00000165409
546	IARS	P41252	3376	ENSG00000196305
547	PCCA	P05165	5095	ENSG00000175198
548	NDUFS1	P28331	4719	ENSG00000023228
549	PCYT1B	Q9Y5K3	9468	ENSG00000102230
550	SCNN1D	P51172	6339	ENSG00000162572
551	CRAT	P43155	1384	ENSG00000095321
552	SCNN1G	P51170	6340	ENSG00000166828
553	polA	P00582	N/A	N/A
554	LDLR	P01130	3949	ENSG00000130164
555	NDUFS4	O43181	4724	ENSG00000164258
556	ADRA1A	P35348	148	ENSG00000120907
558	SLC12A1	Q13621	6557	ENSG00000074803
559	MT-ND1	P03886	4535	ENSG00000198888
561	RBP2	P50120	5948	ENSG00000114113
563	TPO	P07202	7173	ENSG00000115705
564	CRABP1	P29762	1381	ENSG00000166426
565	CASR	P41180	846	ENSG00000036828
566	TF	P02787	7018	ENSG00000091513
567	ERBB2	P04626	2064	ENSG00000141736
568	NDUFB7	P17568	4713	ENSG00000099795
569	ALDH1A2	O94788	8854	ENSG00000128918
570	TK	P06478	N/A	N/A
571	MTNR1A	P48039	4543	ENSG00000168412
572	ITGAL	P20701	3683	ENSG00000005844
574	BCAT1	P54687	586	ENSG00000060982
575	GCAT	O75600	23464	ENSG00000100116
576	CHAT	P28329	1103	ENSG00000070748
577	ASL	P04424	435	ENSG00000126522
578	EDNRA	P25101	1909	ENSG00000151617
579	ADH7	P40394	131	ENSG00000196344
580	GABRA3	P34903	2556	ENSG00000011677
581	CYP2R1	Q6VVX0	120227	ENSG00000186104; ENSG00000262968
582	NDUFA13	Q9P0J0	51079	ENSG00000186010
583	QPRT	Q15274	23475	ENSG00000103485
584	GCGR	P47871	2642	ENSG00000215644
585	ASPH	Q12797	444	ENSG00000198363
586	GOT1	P17174	2805	ENSG00000120053
587	ALB	P02768	213	ENSG00000163631
588	CHD1	O14646	1105	ENSG00000153922
589	RBP7	Q96R05	116362	ENSG00000162444
590	HTR2C	P28335	3358	ENSG00000147246
591	GRIN3B	O60391	116444	ENSG00000116032
592	CA4	P22748	762	ENSG00000167434
593	SLC36A1	Q7Z2H8	206358	ENSG00000123643
594	SERPINA7	P05543	6906	ENSG00000123561
595	FGA	P02671	2243	ENSG00000171560
596	SRD5A1	P18405	6715	ENSG00000145545
597	QDPR	P09417	5860	ENSG00000151552
598	NDUFA11	Q86Y39	126328	ENSG00000174886
599	GAPDH	P04406	2597	ENSG00000111640
600	MARS	P56192	4141	ENSG00000166986
601	PCCB	P05166	5096	ENSG00000114054
602	NDUFAB1	O14561	4706	ENSG00000004779
603	POLA1	P09884	5422	ENSG00000101868
604	PROZ	P22891	8858	ENSG00000126231
605	frdA	P00363	N/A	N/A
606	CYP27A1	Q02318	1593	ENSG00000135929
607	NDUFA2	O43678	4695	ENSG00000131495
608	MT-ND4	P03905	4538	ENSG00000198886
609	HPGD	P15428	3248	ENSG00000164120
610	KCNMA1	Q12791	3778	ENSG00000156113
611	ALDH1A1	P00352	216	ENSG00000165092
612	P	Q05486	N/A	N/A
613	NPR1	P16066	4881	ENSG00000169418
614	PGR	P06401	5241	ENSG00000082175
615	fabH	P0A6R0	N/A	N/A
616	IDH3B	O43837	3420	ENSG00000101365
617	CHRM2	P08172	1129	ENSG00000181072
618	FARSB	Q9NSD9	10056	ENSG00000116120
619	SLC7A2	P52569	6542	ENSG00000003989
620	N/A	P13922	N/A	N/A
621	N/A	P29166	N/A	N/A
622	IL1R1	P14778	3554	ENSG00000115594
623	SMOX	Q9NWM0	54498	ENSG00000088826
624	GAMT	Q14353	2593	ENSG00000130005
625	FOLH1	Q04609	2346	ENSG00000086205
626	CDO1	Q16878	1036	ENSG00000129596
627	RDH5	Q92781	5959	ENSG00000135437
628	PDHA1	P08559	5160	ENSG00000131828
629	ADRA2B	P18089	151	ENSG00000222040
630	ACADSB	P45954	36	ENSG00000196177
631	HMGCR	P04035	3156	ENSG00000113161
632	ADRA1B	P35368	147	ENSG00000170214
633	pbpA	Q8XJ01	N/A	N/A
634	SQLE	Q14534	6713	ENSG00000104549
635	HSD17B8	Q92506	7923	ENSG00000112474; ENSG00000204228; ENSG00000228357; ENSG00000232357; ENSG00000228712; ENSG00000225312
636	SLC25A20	O43772	788	ENSG00000178537
637	MT-ND5	P03915	4540	ENSG00000198786
638	DRD3	P35462	1814	ENSG00000151577
640	ALDH1A3	P47895	220	ENSG00000184254
641	NA	P11485	N/A	N/A
642	SRD5A2	P31213	6716	N/A
643	EHHADH	Q08426	1962	ENSG00000113790
644	HMOX2	P30519	3163	ENSG00000103415
645	mrcA	P02918	N/A	N/A
